frameTime,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,participant_id
0.0,32.50637,0.1228398,30.67086,32.06886,34.59221,3.921345,237.5677,415.0788,62.45437,237.5844,0.1032937,1.144969,0.01826756,0.05219715,0.1747369,0.1564694,2.8425,1.997087,2.115523,1.784944,0.02639688,1.765802,1.142334,1.05634,8.002294,0.4263316,2.820318,2.355716,20.43168,0.4434943,630.2714,0.2360322,1431.604,0.1363858,-138.4927,-0.6397801,1608.118,0.1339149,-140.4837,-0.5998819,2555.623,0.09137201,-142.6506,-0.5686318,-12.33663,-0.6032576,22.90448,0.372247,0.03022237,0.7846153,-0.01086122,-1.399098,-14.78774,25.5813,-0.001557183,0.01122943,1.818927,0.8034452,0.18485,0.1543813,0.43253,1.599265,477
0.0,35.37648,0.1068522,32.82843,34.67481,38.0043,5.175869,146.7555,256.4114,53.1381,130.9332,0.09836618,1.434902,0.01722197,0.02580601,0.1650416,0.1478196,2.988713,2.208611,2.392462,1.965319,0.02498147,1.721751,1.114021,1.005907,7.81883,0.4993326,2.760315,2.947268,13.385,0.7030287,681.4182,0.2115936,1418.638,0.1424567,-153.0067,-0.5424195,1672.095,0.1116211,-152.7943,-0.5291469,2544.108,0.08445885,-153.7754,-0.5147074,-7.313075,-1.011199,16.68494,0.491722,0.03650174,0.6628877,-0.00536311,-3.162316,-14.31968,25.3212,-0.001989448,0.0143842,1.17818,1.068216,0.20676,0.1746159,0.64419,2.415146,478
0.0,21.58542,0.09949905,20.40701,21.29753,22.39922,1.992201,82.05496,271.1501,117.2671,352.8363,0.03451473,1.008681,0.01624055,0.0186939,0.0414045,0.02516395,0.9281959,0.7929196,0.7319472,0.673368,0.02568565,1.101865,1.140877,0.9919453,4.338121,0.4510574,3.046858,1.449348,25.75841,0.3055495,448.4316,0.225696,1334.601,0.1167969,-181.0021,-0.3156084,1373.231,0.1370707,-182.2663,-0.293102,2343.117,0.0859926,-183.3313,-0.2744758,-18.16529,-0.3434318,29.7367,0.2212555,0.009731708,2.102579,-0.01352771,-1.204978,-16.83581,28.21938,-0.008865716,0.0141099,0.8051495,0.6085638,0.1601264,0.1405475,1.415926,3.342789,479
0.0,24.40162,0.102506,22.70854,23.81063,25.70514,2.996595,143.1067,284.1304,32.80493,60.74145,0.0775034,1.055604,0.01819792,0.03287604,0.1395167,0.1213188,1.769404,1.159253,1.509913,1.146981,0.02643285,1.196016,1.197087,0.9346091,5.675567,0.3637994,2.209916,2.697945,23.30722,0.3422602,490.9298,0.2622842,1348.741,0.128228,-147.7606,-0.5652947,1462.463,0.1343487,-151.555,-0.5094424,2497.569,0.07483242,-153.322,-0.4849464,-18.38691,-0.3767121,28.20517,0.2744705,0.006687181,3.568297,-0.01159034,-1.557933,-14.06603,25.2378,-0.01174057,0.01557885,1.824355,0.9814121,0.19537,0.1731231,0.4887,1.491871,482
0.0,29.5293,0.1126357,27.12914,28.76062,31.76271,4.633572,194.4884,390.1418,66.05799,161.898,0.1056789,1.238927,0.01820065,0.03633668,0.1844471,0.1662465,2.898307,2.215336,2.197895,1.921038,0.02323689,1.723395,1.023579,1.085798,7.411071,0.3945366,3.775671,1.613915,22.30989,0.3917417,572.435,0.2855746,1474.312,0.1356051,-149.5594,-0.5639827,1517.244,0.1310328,-151.2827,-0.5310373,2476.682,0.08665461,-153.3669,-0.5012237,-12.97591,-0.5658256,24.67533,0.3248182,0.02858581,0.8132901,-0.008317178,-2.160787,-15.92644,27.37884,-0.01023846,0.01232223,1.33926,0.6341436,0.21118,0.195263,0.66222,1.561344,483
0.0,32.62018,0.1009246,30.78966,32.14236,34.59846,3.808794,156.1926,259.9672,46.33144,135.8974,0.07078992,0.9858803,0.01776569,0.03781109,0.1241574,0.1063917,1.336208,0.9022641,1.000637,0.8232828,0.02049693,2.119425,0.8144183,1.181171,9.227232,0.3517418,4.933,1.491841,20.82217,0.4352942,603.5497,0.2480191,1405.964,0.1278859,-137.3102,-0.6510733,1606.516,0.1320654,-139.2333,-0.6108845,2574.394,0.09297825,-141.2327,-0.5825484,-13.23261,-0.5242038,22.29003,0.3949638,0.03535927,0.6042497,-0.007639475,-1.929698,-15.18842,26.32438,-0.00575963,0.01196193,1.433465,1.004581,0.2605,0.2157366,0.513,1.356858,484
0.0,26.79973,0.07115975,25.60893,26.51444,27.7197,2.110773,135.343,236.5018,29.51397,72.59974,0.05994233,1.186234,0.01740036,0.02250811,0.1106587,0.09325834,1.577981,0.9658661,1.44609,1.038487,0.0212992,1.316509,1.149945,0.9652548,6.214481,0.3561683,-0.1406876,-32.97203,19.27475,0.4709882,495.9005,0.2849719,1403.966,0.1400234,-161.0566,-0.4837663,1440.696,0.1284237,-162.9486,-0.4531675,2470.087,0.0835767,-164.5573,-0.4296373,-12.40019,-0.4903585,22.97947,0.3284776,0.02435726,0.8276259,-0.01017795,-1.662128,-15.55449,27.02087,-0.00781103,0.01474522,1.373841,0.8164078,0.2388008,0.1724311,0.9939121,2.753623,485
0.0,27.93809,0.1369932,25.0922,27.77985,30.94329,5.851093,153.3186,298.6022,54.08965,133.4674,0.07733364,1.251124,0.01666048,0.02574036,0.1443116,0.1276511,2.092403,1.324502,1.742919,1.285939,0.02891599,1.324805,1.060071,1.070119,6.541714,0.4827283,2.66912,2.166987,25.9824,0.3471938,581.5704,0.2579622,1416.328,0.1242169,-158.5245,-0.4973462,1543.239,0.1516606,-160.9386,-0.4595234,2531.103,0.09372639,-162.6418,-0.4346453,-15.54497,-0.4554127,26.65803,0.3267546,0.03014454,0.8011954,-0.01585676,-0.9662699,-15.86196,26.96813,-0.004569275,0.01275131,1.409958,1.00258,0.2079386,0.1734657,0.7954917,2.295189,486
0.0,32.89841,0.08878648,31.67714,32.76971,34.32386,2.646721,239.2327,377.134,65.83512,132.6895,0.06303538,0.8897178,0.01730778,0.03865089,0.1067818,0.089474,1.113473,0.7172315,0.8807285,0.6876161,0.02437181,2.253604,0.900992,1.172822,9.454267,0.3125221,7.241374,1.155662,29.66478,0.3116783,628.6058,0.2393814,1416.475,0.1457684,-134.6911,-0.6724686,1584.932,0.1442161,-138.326,-0.6098725,2597.337,0.09363954,-141.4941,-0.5652894,-16.62916,-0.4533405,28.23847,0.3184214,0.03965434,0.538872,-0.01489386,-0.9502675,-15.82726,26.48285,-0.003364127,0.00961515,1.670754,0.9770969,0.20242,0.1766157,0.41467,1.401925,487
0.0,33.34761,0.1445749,31.8122,33.05393,36.22894,4.416735,260.5262,378.8927,81.80389,175.7116,0.06467269,0.9953127,0.01723623,0.03335019,0.1096892,0.09245299,1.586889,1.132353,1.133193,0.8929023,0.03022353,2.290606,0.9174977,1.145116,9.131807,0.3920065,3.111631,2.028986,24.2136,0.3888576,666.4419,0.2423671,1411.218,0.158436,-150.4364,-0.5496174,1654.195,0.1504166,-151.4378,-0.519393,2599.171,0.09472025,-153.7341,-0.4876407,-14.44185,-0.4659727,26.19902,0.3406867,0.020405,1.053184,-0.01127145,-1.429218,-16.62142,28.37569,-0.01296849,0.01372704,1.596809,1.130148,0.20513,0.1829869,0.57003,1.956777,488
0.0,21.90488,0.1195264,20.23372,21.30927,23.08969,2.855968,102.0949,249.6978,100.0324,292.8588,0.07291542,1.769262,0.01713907,0.02080377,0.06120329,0.04406422,2.845124,2.033928,2.729759,2.236075,0.02222879,1.325337,1.183455,1.051551,4.138603,0.5058213,2.486396,1.3126,18.9242,0.4650508,498.3925,0.3595645,1433.096,0.1503632,-175.7732,-0.3704017,1460.127,0.153701,-176.7565,-0.3523267,2466.749,0.08436023,-177.5256,-0.339413,-11.75206,-0.5509058,21.11952,0.3424942,0.0210635,1.057132,-0.01283985,-1.304619,-15.97597,27.24846,-0.009124192,0.01372841,0.7364941,0.5435399,0.2237859,0.2000954,1.604016,3.186081,489
0.0,23.06709,0.2028997,20.12407,21.61926,24.3285,4.204432,203.3103,419.1965,131.6841,414.9251,0.06048528,1.53091,0.01741937,0.02128983,0.07303977,0.0556204,2.168822,1.529333,2.099389,1.736843,0.02602748,1.573826,1.192937,1.051957,4.747637,0.5805511,1.752878,2.538562,20.55741,0.4435894,487.5164,0.3621298,1479.724,0.1607525,-170.787,-0.4091058,1406.242,0.1358468,-171.7582,-0.3894671,2397.243,0.08660876,-172.8793,-0.3719132,-12.76122,-0.5630569,22.83558,0.3651397,0.0201117,1.075644,-0.006939076,-2.342028,-16.31453,27.41875,-0.00895731,0.01479445,0.8071866,0.6842775,0.2163636,0.1750068,1.22482,3.106926,490
0.0,30.38663,0.1506791,27.49831,29.90839,33.35459,5.856277,198.8956,368.5602,57.36886,193.332,0.07270633,1.338104,0.01843534,0.03253654,0.1089142,0.09047881,1.989215,2.047746,1.498199,2.09235,0.02705872,1.716135,0.9832515,1.043955,7.726246,0.4101328,5.055215,1.451882,27.61482,0.36111,602.3052,0.2572046,1433.017,0.1301052,-149.8577,-0.5595762,1570.854,0.1404412,-152.3707,-0.5153751,2553.087,0.0853596,-154.4689,-0.485707,-16.36397,-0.4522049,27.63631,0.2939651,0.02749339,0.9041805,-0.01191251,-1.339614,-16.02207,26.93502,-0.008072165,0.01200595,0.3924282,1.13425,0.22611,0.2076377,0.6557231,2.241796,491
0.0,30.28874,0.102803,28.25981,29.85514,32.24869,3.988876,164.7229,280.6847,38.70335,158.1738,0.06538444,1.065051,0.01821934,0.03439257,0.1058094,0.0875901,1.553523,3.882899,0.9559392,3.116096,0.02190084,1.868156,0.9533394,1.121422,8.202733,0.3378079,3.910497,1.653462,26.63789,0.3628283,631.3798,0.2268444,1374.703,0.1352663,-143.9918,-0.5973964,1650.608,0.1408383,-147.382,-0.5442593,2649.446,0.08224263,-149.2941,-0.517639,-17.57619,-0.4431523,26.33535,0.3231487,0.02556274,0.8731258,-0.01791939,-0.8977631,-17.36483,27.97247,-0.007365484,0.007432087,0.269592,1.095963,0.21978,0.1738792,0.51044,1.374705,492
